,acquisition_date,acquisitions
6220,1992-09-19,35
6221,1990-10-24,35
6222,2007-11-08,35
6223,1997-02-08,35
6224,2000-07-17,35
6225,1999-05-17,35
6226,1971-10-19,35
6227,1973-02-13,35
6228,1987-10-28,35
6229,2017-10-20,35
6230,1980-11-22,35
6231,2007-10-02,35
6232,1990-10-10,35
6233,2010-06-28,35
6234,1977-08-28,35
6235,1999-06-02,35
6236,2017-05-18,35
6237,2012-05-09,35
6238,1973-04-09,35
6239,1989-11-09,35
6240,1974-01-08,35
6241,2005-01-27,35
6242,2001-03-17,35
6243,1990-12-18,35
6244,1988-06-28,35
6245,2018-09-24,35
6246,1970-05-22,35
6247,1983-04-17,35
6248,1999-12-09,35
6249,2000-02-01,35
6250,1989-12-18,35
6251,1999-02-03,35
6252,1975-02-21,35
6253,1982-03-22,35
6254,2000-11-10,35
6255,1973-07-20,35
6256,1979-01-27,35
6257,2005-09-25,35
6258,1973-05-05,35
6259,1997-12-28,35
6260,1991-07-18,35
6261,1988-02-11,35
6262,1990-01-21,35
6263,1990-12-19,35
6264,1995-06-21,35
6265,1987-06-25,35
6266,1990-09-27,35
6267,1982-10-08,35
6268,2006-12-07,35
6269,1997-12-24,35
6270,2008-01-04,35
6271,1977-01-17,35
6272,1999-07-11,35
6273,1990-11-01,35
6274,1993-01-09,35
6275,2001-12-25,35
6276,1988-10-08,35
6277,1989-03-14,35
6278,1996-05-27,35
6279,2002-08-14,35
6280,1998-01-04,35
6281,2010-02-14,35
6282,2009-10-31,35
6283,1986-01-19,35
6284,1992-01-07,35
6285,2003-04-07,35
6286,1971-04-16,35
6287,1983-12-07,35
6288,1999-08-30,35
6289,1979-08-22,35
6290,2017-01-28,35
6291,2012-09-26,35
6292,1975-10-25,35
6293,1970-11-02,35
6294,2006-10-13,35
6295,1982-10-10,35
6296,2000-11-06,35
6297,1990-11-15,35
6298,2008-05-31,35
6299,1985-06-01,35
6300,1977-10-24,35
6301,1982-03-19,35
6302,1975-06-29,35
6303,2019-01-01,35
6304,2016-08-19,35
6305,1987-12-05,35
6306,2004-06-17,35
6307,1989-03-28,35
6308,2009-07-25,35
6309,1982-04-14,35
6310,1996-04-20,35
6311,2017-06-19,35
6312,1977-02-13,35
6313,2011-03-18,35
6314,2018-10-04,35
6315,2003-02-03,35
6316,2002-10-10,35
6317,1979-03-22,35
6318,1994-10-14,35
6319,2003-10-07,35
6320,1975-07-18,35
6321,1983-02-14,35
6322,1993-07-29,35
6323,1987-11-14,35
6324,1991-06-05,35
6325,2011-01-03,35
6326,2011-07-26,35
6327,2014-08-22,35
6328,1990-02-11,35
6329,1979-10-28,35
6330,1973-10-25,35
6331,1982-06-01,35
6332,2003-10-24,35
6333,2007-09-10,35
6334,1981-12-21,35
6335,2018-07-20,35
6336,1970-12-15,35
6337,2020-03-23,35
6338,2004-06-10,35
6339,1996-01-19,35
6340,2005-06-04,35
6341,1997-02-26,35
6342,1998-03-31,35
6343,1998-11-02,35
6344,1978-11-29,35
6345,1981-10-17,35
6346,2018-10-13,35
6347,1972-04-22,35
6348,1983-04-18,35
6349,2004-10-03,35
6350,1971-07-10,35
6351,1997-07-25,35
6352,1997-11-03,35
6353,1971-08-22,35
6354,2014-08-15,35
6355,1974-11-20,35
6356,2003-03-19,35
6357,1974-12-23,35
6358,2004-04-24,35
6359,1972-11-09,35
6360,1995-01-03,35
6361,2010-09-21,35
6362,1985-01-23,35
6363,2007-04-04,35
6364,2014-02-03,35
6365,2000-02-21,35
6366,1996-12-13,35
6367,1973-10-14,35
6368,1987-09-12,35
6369,1980-09-04,35
6370,2017-06-20,35
6371,2007-12-01,35
6372,2019-12-02,35
6373,1995-05-22,35
6374,1997-01-01,35
6375,1988-11-08,35
6376,1989-08-25,35
6377,2003-11-10,35
6378,1983-11-26,35
6379,1987-09-10,35
6380,1978-06-11,35
6381,1999-01-29,35
6382,1989-03-01,35
6383,2017-09-10,35
6384,2005-09-19,35
6385,1979-10-10,35
6386,1996-03-24,35
6387,1990-07-08,35
6388,2004-11-18,35
6389,2008-12-17,35
6390,2016-06-29,35
6391,1975-02-23,35
6392,2011-04-11,35
6393,2006-06-24,35
6394,2010-12-31,35
6395,1970-08-30,35
6396,2001-12-06,35
6397,2010-11-07,35
6398,2020-04-18,35
6399,1987-10-22,35
6400,2008-02-11,35
6401,1987-02-01,35
6402,1974-03-29,35
6403,1980-08-07,35
6404,2002-06-26,35
6405,1989-02-02,35
6406,2009-12-14,35
6407,1981-03-10,35
6408,1977-05-20,35
6409,2000-05-23,35
6410,1975-02-28,35
6411,1989-02-06,35
6412,1982-06-13,35
6413,1992-02-19,35
6414,2003-06-14,35
6415,1974-03-10,35
6416,2013-01-09,35
6417,1998-01-18,35
6418,1983-06-30,35
6419,1986-01-21,35
6420,1994-05-13,35
6421,2014-10-12,35
6422,1992-11-09,35
6423,1994-03-06,35
6424,2005-04-20,35
6425,1979-10-18,35
6426,1971-05-08,35
6427,2005-05-22,35
6428,2016-12-20,35
6429,2009-11-01,35
6430,2002-01-23,35
6431,1998-02-20,35
6432,1996-08-23,35
6433,1981-04-19,35
6434,1991-04-15,35
6435,1974-06-22,35
6436,1996-08-11,35
6437,1983-08-22,35
6438,1992-04-02,35
6439,1978-02-28,35
6440,2018-10-20,35
6441,2017-02-09,35
6442,1996-07-30,35
6443,1987-05-01,35
6444,2003-07-10,35
6445,2004-11-04,35
6446,1996-11-16,35
6447,2014-01-23,35
6448,1993-08-15,35
6449,2001-07-12,35
6450,1990-11-08,35
6451,1974-10-23,35
6452,1979-04-04,35
6453,1972-12-05,35
6454,1984-05-08,35
6455,2011-08-22,35
6456,1996-02-13,35
6457,2015-01-14,35
6458,2018-07-27,35
6459,2015-11-01,35
6460,2008-09-06,35
6461,2019-06-30,35
6462,2012-11-19,35
6463,1977-04-23,35
6464,1991-10-31,35
6465,1973-08-05,35
6466,1973-07-04,35
6467,1978-12-29,35
6468,1989-08-29,35
6469,1974-07-15,35
6470,2002-03-09,35
6471,2008-07-25,35
6472,2001-03-30,35
6473,1981-02-10,35
6474,1974-03-04,35
6475,1970-10-05,35
6476,2012-09-23,35
6477,1994-05-10,35
6478,1988-12-10,35
6479,1984-05-13,35
6480,2009-08-16,35
6481,1984-07-29,35
6482,1979-08-16,35
6483,1996-01-02,35
6484,2004-04-19,35
6485,2016-07-28,35
6486,1987-03-19,35
6487,1996-11-10,35
6488,1991-12-30,35
6489,1972-03-24,35
6490,1973-10-17,35
6491,1998-06-25,35
6492,1974-04-16,35
6493,1985-11-10,35
6494,2005-04-07,35
6495,1994-04-26,35
6496,2018-12-22,35
6497,1989-07-16,35
6498,1994-01-24,35
6499,1975-03-12,35
6500,1998-08-05,35
6501,2013-10-17,35
6502,2010-04-14,35
6503,1972-03-31,35
6504,1978-07-30,35
6505,2016-03-25,35
6506,1987-08-05,35
6507,2010-05-06,35
6508,1970-08-11,35
6509,2016-12-29,35
6510,1992-03-25,35
6511,1996-04-18,35
6512,2002-12-21,35
6513,1984-04-13,35
6514,1997-11-16,35
6515,1979-11-19,35
6516,1980-07-03,35
6517,2003-06-29,35
6518,2011-07-09,35
6519,2005-04-11,35
6520,1983-11-23,35
6521,1988-05-13,35
6522,2001-06-30,35
6523,1984-12-09,35
6524,1985-07-01,35
6525,1990-01-27,35
6526,2000-05-28,35
6527,1980-11-02,35
6528,1976-11-24,35
6529,1979-01-28,35
6530,1973-03-13,35
6531,2012-06-19,35
6532,1994-07-17,35
6533,1982-07-26,35
6534,2016-09-11,35
6535,1986-03-25,35
6536,2008-07-23,35
6537,1979-05-21,35
6538,1983-08-28,35
6539,2020-01-28,35
6540,1979-06-12,35
6541,1995-03-22,35
6542,2013-01-16,35
6543,2004-05-31,35
6544,2010-08-22,35
6545,2014-11-14,35
6546,2000-06-01,35
6547,2013-01-10,35
6548,1978-02-23,35
6549,1971-07-27,35
6550,1990-04-06,35
6551,2005-06-10,35
6552,1973-09-28,35
6553,1970-07-10,35
6554,1979-03-11,35
6555,2013-07-25,35
6556,2008-05-19,35
6557,1977-03-28,35
6558,2019-02-17,35
6559,2010-08-18,35
6560,2002-03-12,35
6561,1995-01-16,35
6562,2007-11-17,35
6563,1971-11-21,35
6564,1992-02-24,35
6565,1995-04-08,35
6566,1987-01-26,35
6567,2010-04-10,35
6568,2012-09-17,35
6569,1991-10-13,35
6570,1999-09-01,35
6571,2002-06-30,35
6572,2012-11-06,35
6573,1998-06-02,35
6574,1992-04-04,35
6575,2008-12-13,35
6576,2016-10-03,35
6577,1993-06-07,35
6578,1999-06-23,35
6579,1978-07-26,35
6580,1989-02-26,35
6581,2002-03-04,35
6582,1989-09-28,35
6583,1972-11-03,35
6584,1976-03-25,35
6585,1986-04-10,35
6586,2008-10-31,35
6587,2008-08-30,35
6588,1982-04-05,35
6589,2002-01-03,35
6590,1975-10-29,35
6591,1995-10-10,35
6592,2008-08-19,35
6593,2018-12-02,35
6594,1991-05-05,35
6595,2016-05-05,35
6596,1983-10-04,35
6597,2004-07-30,35
6598,2007-05-24,35
6599,1996-11-25,35
6600,2005-01-12,35
6601,1996-05-15,35
6602,2014-11-29,35
6603,2017-12-08,35
6604,1977-04-13,35
6605,1973-04-13,35
6606,2011-05-24,35
6607,1977-04-09,35
6608,1990-10-09,35
6609,1986-06-17,35
6610,2004-11-30,35
6611,2011-04-03,35
6612,2007-02-14,35
6613,1974-03-19,35
6614,2005-02-07,35
6615,1971-06-10,35
6616,1978-05-30,35
6617,1994-02-21,35
6618,2005-10-18,35
6619,1987-04-21,35
6620,1999-09-15,35
6621,1977-08-27,35
6622,1971-12-17,35
6623,1983-09-24,35
6624,2017-11-15,35
6625,1986-10-10,35
6626,2002-06-04,35
6627,1984-03-20,35
6628,2004-04-01,35
6629,1986-03-16,35
6630,1976-09-24,35
6631,2012-03-21,35
6632,2007-05-10,35
6633,1974-05-22,35
6634,1979-05-11,35
6635,1997-04-03,35
6636,2003-04-18,35
6637,1977-10-18,35
6638,2009-01-13,35
6639,2014-02-14,35
6640,2008-03-12,35
6641,1992-12-26,35
6642,2000-11-26,35
6643,2010-10-28,35
6644,1990-07-04,35
6645,1992-08-01,35
6646,2009-04-19,35
6647,1970-04-09,35
6648,2002-10-26,35
6649,2019-07-29,35
6650,2019-04-08,35
6651,1985-04-30,35
6652,1980-05-02,35
6653,1976-06-05,35
6654,1973-02-22,35
6655,1979-12-27,35
6656,1994-12-09,35
6657,1975-10-17,35
6658,1990-06-21,35
6659,1970-04-16,35
6660,1989-03-07,35
6661,2002-07-02,35
6662,1994-01-16,35
6663,2015-06-29,35
6664,1999-09-10,35
6665,2020-02-05,35
6666,2011-11-01,35
6667,1999-11-14,35
6668,1999-12-16,35
6669,1999-07-22,35
6670,1986-04-13,35
6671,1987-01-17,35
6672,2010-03-27,35
6673,1979-06-25,35
6674,2014-07-14,35
6675,1978-07-13,35
6676,2006-02-01,35
6677,1974-09-10,35
6678,2013-10-06,35
6679,2018-10-01,35
6680,1994-09-18,35
6681,2004-12-15,35
6682,1974-01-25,35
6683,1995-04-21,35
6684,2008-04-08,35
6685,1980-03-14,35
6686,2018-06-06,35
6687,1980-02-23,35
6688,1976-06-11,35
6689,2010-11-14,35
6690,1971-06-09,35
6691,2004-06-24,35
6692,2007-03-28,35
6693,2014-04-24,35
6694,2011-01-07,35
6695,1983-03-11,35
6696,2002-06-14,35
6697,2016-06-10,35
6698,1974-08-26,35
6699,1977-07-01,35
6700,1986-04-25,35
6701,1982-05-04,35
6702,1971-12-26,35
6703,1989-04-04,35
6704,1984-01-01,35
6705,2005-07-22,35
6706,1975-06-14,35
6707,2010-08-06,35
6708,1970-01-14,35
6709,2015-06-19,35
6710,1980-08-08,35
6711,2006-01-12,35
6712,1971-03-24,35
6713,1977-05-17,35
6714,2015-02-08,35
6715,1976-04-06,35
6716,2017-08-31,35
6717,1988-03-18,35
6718,2010-08-30,35
6719,2002-01-11,35
6720,2007-05-07,35
6721,1970-11-16,35
6722,2010-02-20,35
6723,1972-11-01,35
6724,1994-10-26,35
6725,1986-01-02,35
6726,2003-12-31,35
6727,1986-05-08,35
6728,1993-10-26,35
6729,1995-08-09,35
6730,1977-06-08,35
6731,1991-10-25,35
6732,2013-09-25,35
6733,1976-04-30,35
6734,1993-05-15,35
6735,1978-04-23,35
6736,1982-05-14,35
6737,1970-09-28,35
6738,1979-11-17,35
6739,1986-04-26,35
6740,2017-03-28,35
6741,2005-01-20,35
6742,1979-03-29,35
6743,1981-03-15,35
6744,2015-12-23,35
6745,1998-07-21,35
6746,2008-09-23,35
6747,1978-11-08,35
6748,1980-05-08,35
6749,1979-03-06,35
6750,1977-11-05,35
6751,2008-07-28,35
6752,1974-04-02,35
6753,2018-01-10,35
6754,2019-02-22,35
6755,1974-12-26,35
6756,1990-03-13,35
6757,2000-06-27,35
6758,1999-01-13,35
6759,1990-06-12,35
6760,2013-11-02,35
6761,1975-09-01,35
6762,1982-02-06,35
6763,2018-08-29,35
6764,1982-09-11,35
6765,1998-06-03,35
6766,2003-10-27,35
6767,2019-05-30,35
6768,1994-09-09,35
6769,2012-12-02,35
6770,1979-06-26,35
6771,1991-11-28,35
6772,1978-08-29,35
6773,1996-12-21,35
6774,2013-12-23,35
6775,2000-03-30,35
6776,2007-06-04,35
6777,1971-02-23,35
6778,1994-03-20,35
6779,2017-05-02,35
6780,1997-04-25,35
6781,1982-05-05,35
6782,2000-01-16,35
6783,2001-09-16,35
6784,1974-05-30,35
6785,1985-07-27,35
6786,1997-08-31,35
6787,1995-10-20,35
6788,1979-04-23,35
6789,1990-12-26,35
6790,2017-03-29,35
6791,1973-04-05,35
6792,1986-11-23,35
6793,2008-10-12,35
6794,1976-11-23,35
6795,2006-03-09,35
6796,1993-08-21,35
6797,1986-07-11,35
6798,2010-10-14,35
6799,1994-08-30,35
6800,2020-06-17,35
6801,2013-06-09,35
6802,1979-01-04,35
6803,2013-12-26,35
6804,1979-09-18,35
6805,2017-04-07,35
6806,1970-10-19,35
6807,1996-12-18,35
6808,1982-04-18,35
6809,1976-05-23,35
6810,1990-06-19,35
6811,2007-04-06,35
6812,2000-12-21,35
6813,1992-01-15,35
6814,2020-06-10,35
6815,2017-06-21,35
6816,2003-10-18,35
6817,2015-05-01,35
6818,2013-07-24,35
6819,1974-06-25,35
6820,1992-09-06,35
6821,1987-04-04,35
6822,1998-07-16,35
6823,2000-07-04,35
6824,1993-09-12,35
6825,1999-12-02,35
6826,1970-06-21,35
6827,1997-03-10,35
6828,1977-01-16,35
6829,2013-03-31,35
6830,1996-01-28,35
6831,2012-04-26,35
6832,1978-09-30,35
6833,2010-01-18,35
6834,2006-07-27,35
6835,1983-01-09,35
6836,1983-06-11,35
6837,2003-01-21,35
6838,1995-08-23,35
6839,2001-01-10,35
6840,1978-03-13,35
6841,2012-04-07,35
6842,1984-06-11,35
6843,1990-11-27,35
6844,1971-05-06,35
6845,1989-03-10,35
6846,1998-06-04,35
6847,1984-08-13,35
6848,1985-07-19,35
6849,1996-04-23,35
6850,1971-02-12,35
6851,2014-04-08,35
6852,1974-01-10,35
6853,2017-03-13,35
6854,1999-04-21,35
6855,2011-09-06,35
6856,1999-04-05,35
6857,2016-02-16,35
6858,1985-06-24,35
6859,1983-09-02,35
6860,1984-01-09,35
6861,1976-05-08,35
6862,2003-09-09,35
6863,1994-09-06,35
6864,1980-06-23,35
6865,1979-08-14,35
6866,1990-04-02,35
6867,1970-04-14,35
6868,1997-11-19,35
6869,1972-04-04,35
6870,2006-10-30,35
6871,1974-11-11,35
6872,1988-05-25,35
6873,2015-06-20,35
6874,2017-06-26,35
6875,1978-12-01,35
6876,2004-02-22,35
6877,1993-01-26,35
6878,1998-11-04,35
6879,2000-01-05,35
6880,2017-09-06,35
6881,2017-07-19,35
6882,1986-12-17,34
6883,1985-12-26,34
6884,1983-09-10,34
6885,1974-04-15,34
6886,1986-01-07,34
6887,2008-05-13,34
6888,1986-02-21,34
6889,1985-12-20,34
6890,2005-06-25,34
6891,2006-03-12,34
6892,2012-11-11,34
6893,1994-11-25,34
6894,2002-05-01,34
6895,1971-10-04,34
6896,2009-01-16,34
6897,1993-11-17,34
6898,1975-01-11,34
6899,2016-11-12,34
6900,2008-01-06,34
6901,2010-06-09,34
6902,1970-07-27,34
6903,1978-05-26,34
6904,2009-05-23,34
6905,1998-06-15,34
6906,1987-02-05,34
6907,1983-11-04,34
6908,1978-12-12,34
6909,2014-02-24,34
6910,2019-01-12,34
6911,1981-11-21,34
6912,2017-07-03,34
6913,1997-05-27,34
6914,2010-08-14,34
6915,1995-12-16,34
6916,2002-03-23,34
6917,2016-04-13,34
6918,1998-02-23,34
6919,2017-11-23,34
6920,2009-05-20,34
6921,2014-09-29,34
6922,1991-04-05,34
6923,2010-01-12,34
6924,1986-01-24,34
6925,2016-05-15,34
6926,2006-11-21,34
6927,1972-07-25,34
6928,1984-10-26,34
6929,1993-11-15,34
6930,2002-04-22,34
6931,1979-03-31,34
6932,1981-03-04,34
6933,2018-04-02,34
6934,2000-03-05,34
6935,2009-02-19,34
6936,1980-12-09,34
6937,1973-03-12,34
6938,2012-08-24,34
6939,1991-04-17,34
6940,1986-11-13,34
6941,2012-11-02,34
6942,1994-04-03,34
6943,1980-12-07,34
6944,2007-07-18,34
6945,1997-08-15,34
6946,1983-04-25,34
6947,2008-04-10,34
6948,1995-04-03,34
6949,2004-04-12,34
6950,2004-06-09,34
6951,1985-10-10,34
6952,2010-07-29,34
6953,2012-02-17,34
6954,1990-11-06,34
6955,1982-01-03,34
6956,1994-06-05,34
6957,2017-12-22,34
6958,1997-02-14,34
6959,1981-10-09,34
6960,1987-08-04,34
6961,2014-10-05,34
6962,2015-05-04,34
6963,2010-09-26,34
6964,1978-12-11,34
6965,1971-11-28,34
6966,1976-08-09,34
6967,2016-03-28,34
6968,2009-06-15,34
6969,1984-02-29,34
6970,1990-06-01,34
6971,1987-11-29,34
6972,1970-06-03,34
6973,1983-07-01,34
6974,1996-08-09,34
6975,1979-02-24,34
6976,2018-10-23,34
6977,2012-07-29,34
6978,1986-10-30,34
6979,2008-06-23,34
6980,2017-06-22,34
6981,1991-05-01,34
6982,1977-11-28,34
6983,1979-09-22,34
6984,1993-01-25,34
6985,1997-08-07,34
6986,1996-07-18,34
6987,2006-09-08,34
6988,1991-05-02,34
6989,1982-12-16,34
6990,1999-06-14,34
6991,1978-04-01,34
6992,1999-04-28,34
6993,2000-11-01,34
6994,1988-12-31,34
6995,1985-07-02,34
6996,1977-08-16,34
6997,1985-11-07,34
6998,2015-02-19,34
6999,1980-04-24,34
7000,1984-08-17,34
7001,1994-08-27,34
7002,2010-04-24,34
7003,2008-12-07,34
7004,1993-03-25,34
7005,1971-04-20,34
7006,1985-06-22,34
7007,2008-01-24,34
7008,1987-03-17,34
7009,2008-08-29,34
7010,2011-10-29,34
7011,1977-03-11,34
7012,2017-01-27,34
7013,2009-10-11,34
7014,2016-08-17,34
7015,2020-05-06,34
7016,1983-03-18,34
7017,1971-10-15,34
7018,2005-05-29,34
7019,2004-05-22,34
7020,2006-09-22,34
7021,1991-08-29,34
7022,1988-04-20,34
7023,1987-05-07,34
7024,1974-07-07,34
7025,2014-08-01,34
7026,2016-01-01,34
7027,1988-08-18,34
7028,1973-03-17,34
7029,2002-01-09,34
7030,2008-07-24,34
7031,2017-09-23,34
7032,1997-12-18,34
7033,1999-09-21,34
7034,1990-10-18,34
7035,2002-11-23,34
7036,2014-10-06,34
7037,2015-08-04,34
7038,1974-12-01,34
7039,1993-05-05,34
7040,1986-10-23,34
7041,1980-06-17,34
7042,1979-11-13,34
7043,1980-03-06,34
7044,2015-02-04,34
7045,2014-02-27,34
7046,1992-02-04,34
7047,1981-07-31,34
7048,1982-06-10,34
7049,1983-12-21,34
7050,1987-12-14,34
7051,2002-09-20,34
7052,2012-11-28,34
7053,2010-08-16,34
7054,2005-09-27,34
7055,2014-11-20,34
7056,1977-05-03,34
7057,1995-08-04,34
7058,1980-09-24,34
7059,2005-04-23,34
7060,1974-02-08,34
7061,1994-04-05,34
7062,2013-01-27,34
7063,1998-05-30,34
7064,2011-01-21,34
7065,2007-09-29,34
7066,1995-02-20,34
7067,1987-03-03,34
7068,2008-10-02,34
7069,2000-08-01,34
7070,2002-10-07,34
7071,1997-08-02,34
7072,1977-05-07,34
7073,2009-02-16,34
7074,1994-06-25,34
7075,1990-02-14,34
7076,2002-01-16,34
7077,2014-11-03,34
7078,1970-08-02,34
7079,2014-10-26,34
7080,1988-10-02,34
7081,1987-07-28,34
7082,1987-02-20,34
7083,2009-02-09,34
7084,2014-03-18,34
7085,1977-11-26,34
7086,1978-12-02,34
7087,1983-02-02,34
7088,1978-08-30,34
7089,1986-05-29,34
7090,1991-01-28,34
7091,1977-09-26,34
7092,1978-02-13,34
7093,1984-01-08,34
7094,2006-11-26,34
7095,1991-05-23,34
7096,2020-02-13,34
7097,2001-06-29,34
7098,2008-06-08,34
7099,1972-08-05,34
7100,2008-06-07,34
7101,2012-01-15,34
7102,1973-08-17,34
7103,2018-01-01,34
7104,2011-10-06,34
7105,1985-05-19,34
7106,1981-04-23,34
7107,2019-11-21,34
7108,1996-02-11,34
7109,2003-04-08,34
7110,1975-09-05,34
7111,2019-04-29,34
7112,1970-08-01,34
7113,1984-02-18,34
7114,2004-12-01,34
7115,1996-02-15,34
7116,1999-11-26,34
7117,1999-10-20,34
7118,2008-07-27,34
7119,2014-05-30,34
7120,1988-05-12,34
7121,2001-02-25,34
7122,1993-03-30,34
7123,2018-05-19,34
7124,2016-09-07,34
7125,2019-06-22,34
7126,1998-05-21,34
7127,2015-01-16,34
7128,1991-02-01,34
7129,2007-07-05,34
7130,2012-03-08,34
7131,1988-10-11,34
7132,2007-05-18,34
7133,1980-08-11,34
7134,2016-02-08,34
7135,2019-08-07,34
7136,2014-07-05,34
7137,2018-01-04,34
7138,2010-06-14,34
7139,1977-08-08,34
7140,2006-04-16,34
7141,1983-11-16,34
7142,2019-07-26,34
7143,1976-11-15,34
7144,1991-05-04,34
7145,2014-06-04,34
7146,1973-08-01,34
7147,2020-06-22,34
7148,2013-08-17,34
7149,2012-08-17,34
7150,1970-05-03,34
7151,1998-08-18,34
7152,2006-10-17,34
7153,1991-10-23,34
7154,2005-09-11,34
7155,2001-02-28,34
7156,1989-09-10,34
7157,1990-04-18,34
7158,2003-12-03,34
7159,1973-02-03,34
7160,1975-06-01,34
7161,1977-03-05,34
7162,2003-02-28,34
7163,1990-10-14,34
7164,1996-07-20,34
7165,2002-09-27,34
7166,2016-07-03,34
7167,1979-06-13,34
7168,1973-03-28,34
7169,1984-09-01,34
7170,1986-12-30,34
7171,2004-05-20,34
7172,1989-01-07,34
7173,1999-05-02,34
7174,2002-03-01,34
7175,2000-08-08,34
7176,1984-06-12,34
7177,2012-11-04,34
7178,1975-02-14,34
7179,1977-05-25,34
7180,1998-11-16,34
7181,1987-03-10,34
7182,2004-05-13,34
7183,2001-02-23,34
7184,1978-02-04,34
7185,2003-11-15,34
7186,2011-09-02,34
7187,2020-01-05,34
7188,1992-05-24,34
7189,2008-02-12,34
7190,1999-03-04,34
7191,1987-01-29,34
7192,1973-01-10,34
7193,2020-05-03,34
7194,2016-11-30,34
7195,1979-02-13,34
7196,1977-03-30,34
7197,1991-03-23,34
7198,2013-06-27,34
7199,1978-07-08,34
7200,1984-01-06,34
7201,2015-04-25,34
7202,1992-03-13,34
7203,2001-09-26,34
7204,2014-11-26,34
7205,2019-11-16,34
7206,1973-05-19,34
7207,2002-05-20,34
7208,2000-02-20,34
7209,1995-05-20,34
7210,1986-03-08,34
7211,1980-12-06,34
7212,2004-05-21,34
7213,1980-09-03,34
7214,1993-07-30,34
7215,1998-04-03,34
7216,2012-06-24,34
7217,1990-05-07,34
7218,2012-12-28,34
7219,2018-06-28,34
7220,2005-06-15,34
7221,1991-08-30,34
7222,1989-04-28,34
7223,2001-08-09,34
7224,1973-07-11,34
7225,1995-03-21,34
7226,2012-09-06,34
7227,1999-10-09,34
7228,1987-12-13,34
7229,1999-10-22,34
7230,2010-03-18,34
7231,1988-08-07,34
7232,1992-11-23,34
7233,1998-04-14,34
7234,1974-10-14,34
7235,1993-04-09,34
7236,2011-07-07,34
7237,1989-04-22,34
7238,2019-05-15,34
7239,2006-07-23,34
7240,2014-05-31,34
7241,1973-06-16,34
7242,2019-03-10,34
7243,2017-09-05,34
7244,1971-04-26,34
7245,1970-02-28,34
7246,2000-05-21,34
7247,1986-03-17,34
7248,2010-05-07,34
7249,1983-12-25,34
7250,2005-12-28,34
7251,2001-08-18,34
7252,1972-12-11,34
7253,1998-08-26,34
7254,2016-08-06,34
7255,1995-12-12,34
7256,2017-05-29,34
7257,1978-06-25,34
7258,1996-10-12,34
7259,1987-10-12,34
7260,2010-11-04,34
7261,2012-06-10,34
7262,1991-04-02,34
7263,1982-03-29,34
7264,2004-03-03,34
7265,1993-12-30,34
7266,1985-12-31,34
7267,1984-07-19,34
7268,2006-12-15,34
7269,1981-02-15,34
7270,2018-08-04,34
7271,1990-03-03,34
7272,1984-12-17,34
7273,1984-08-02,34
7274,1983-11-03,34
7275,1978-09-06,34
7276,2008-03-09,34
7277,1983-12-02,34
7278,2019-06-11,34
7279,1974-09-03,34
7280,1987-06-23,34
7281,1991-06-27,34
7282,1994-07-29,34
7283,2001-02-07,34
7284,1983-04-27,34
7285,1981-08-13,34
7286,1996-01-12,34
7287,2007-08-08,34
7288,2017-10-06,34
7289,2007-12-28,34
7290,1975-02-06,34
7291,1983-04-01,34
7292,2014-11-01,34
7293,2003-07-04,34
7294,1983-03-02,34
7295,2012-02-25,34
7296,2007-11-16,34
7297,2012-01-01,34
7298,2007-08-10,34
7299,2003-04-19,34
7300,2011-06-13,34
7301,1972-08-26,34
7302,2004-09-28,34
7303,2012-11-22,34
7304,1972-03-09,34
7305,1978-06-24,34
7306,2014-03-23,34
7307,1992-01-06,34
7308,1970-01-29,34
7309,1985-08-11,34
7310,1992-06-25,34
7311,1976-04-21,34
7312,2013-09-15,34
7313,1970-09-06,34
7314,1980-02-19,34
7315,1972-12-28,34
7316,2013-11-15,34
7317,1971-06-04,34
7318,1975-03-09,34
7319,2010-08-01,34
7320,2001-10-10,34
7321,2000-10-09,34
7322,2007-02-20,34
7323,1993-10-02,34
7324,1984-02-25,34
7325,2020-01-10,34
7326,2014-04-21,34
7327,2006-03-04,34
7328,2019-11-07,34
7329,1971-02-03,34
7330,2019-09-12,34
7331,2020-03-20,34
7332,1974-12-07,34
7333,2006-01-17,34
7334,1988-02-17,34
7335,1975-11-17,34
7336,1993-08-20,34
7337,1979-11-07,34
7338,1984-07-13,34
7339,1993-07-19,34
7340,1970-12-06,34
7341,2014-10-10,34
7342,2000-02-28,34
7343,2006-02-21,34
7344,2009-09-26,34
7345,2017-04-29,34
7346,2020-01-22,34
7347,2017-05-28,34
7348,1990-03-27,34
7349,2019-12-01,34
7350,2002-08-21,34
7351,1988-03-29,34
7352,1971-03-06,34
7353,2007-05-08,34
7354,2015-07-31,34
7355,1999-12-14,34
7356,1987-10-13,34
7357,2020-04-03,34
7358,1982-05-22,34
7359,1994-03-27,34
7360,1986-01-16,34
7361,1994-01-08,34
7362,1993-02-15,34
7363,1995-02-04,34
7364,1979-07-04,34
7365,2010-07-08,34
7366,2007-04-26,34
7367,1983-02-16,34
7368,2007-01-16,34
7369,1989-12-22,34
7370,2016-10-27,34
7371,2000-12-09,34
7372,2003-03-18,34
7373,2019-03-25,34
7374,1995-04-10,34
7375,1977-02-04,34
7376,1990-03-06,34
7377,2001-03-29,34
7378,1979-02-01,34
7379,1985-11-06,34
7380,2011-05-23,34
7381,2017-01-09,34
7382,2017-08-30,34
7383,2018-06-15,34
7384,1997-10-13,34
